date,occupation,state,state_name,vacancies
2025-05-01,Software and Applications Programmers,NSW,New South Wales,1459.67
2025-06-01,Software and Applications Programmers,NSW,New South Wales,1413.33
2025-07-01,Software and Applications Programmers,NSW,New South Wales,1488.67
2025-08-01,Software and Applications Programmers,NSW,New South Wales,1443.33
2025-09-01,Software and Applications Programmers,NSW,New South Wales,1473.33
2025-10-01,Software and Applications Programmers,NSW,New South Wales,1396.67
2025-11-01,Software and Applications Programmers,NSW,New South Wales,1355.33
2025-12-01,Software and Applications Programmers,NSW,New South Wales,1197.0
2026-01-01,Software and Applications Programmers,NSW,New South Wales,1160.33
2026-02-01,Software and Applications Programmers,NSW,New South Wales,1153.33
2026-03-01,Software and Applications Programmers,NSW,New South Wales,1278.67
2006-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,494.09
2006-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,474.88
2006-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,544.94
2006-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,587.05
2006-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,645.66
2006-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,665.74
2006-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,673.14
2006-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,689.18
2006-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,674.99
2006-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,602.43
2007-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,566.2
2007-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,565.73
2007-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,664.58
2007-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,672.77
2007-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,739.71
2007-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,732.58
2007-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,811.73
2007-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,815.06
2007-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,837.92
2007-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,841.44
2007-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,823.74
2007-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,742.43
2008-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,716.05
2008-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,696.0
2008-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,782.74
2008-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,807.79
2008-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,842.81
2008-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,816.35
2008-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,769.05
2008-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,712.37
2008-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,713.44
2008-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,726.67
2008-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,701.98
2008-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,598.69
2009-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,504.91
2009-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,421.85
2009-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,449.06
2009-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,441.5
2009-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,464.81
2009-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,450.95
2009-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,448.6
2009-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,416.61
2009-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,411.72
2009-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,387.43
2009-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,391.17
2009-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,330.09
2010-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,312.11
2010-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,347.64
2010-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,396.57
2010-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,441.45
2010-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,434.93
2010-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,454.17
2010-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,463.41
2010-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,441.45
2010-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,425.36
2010-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,398.73
2010-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,399.7
2010-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,365.36
2011-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,352.27
2011-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,324.41
2011-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,354.61
2011-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,330.96
2011-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,363.3
2011-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,359.61
2011-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,401.33
2011-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,393.43
2011-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,379.11
2011-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,345.42
2011-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,325.59
2011-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,288.37
2012-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,281.8
2012-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,274.51
2012-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,326.34
2012-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,324.76
2012-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,323.79
2012-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,273.09
2012-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,273.6
2012-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,273.0
2012-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,299.33
2012-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,295.0
2012-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,267.67
2012-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,205.0
2013-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,185.67
2013-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,187.33
2013-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,223.33
2013-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,232.67
2013-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,253.0
2013-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,251.0
2013-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,255.0
2013-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,240.33
2013-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,253.0
2013-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,250.0
2013-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,247.67
2013-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,200.67
2014-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,202.0
2014-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,199.33
2014-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,238.33
2014-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,224.67
2014-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,237.67
2014-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,227.33
2014-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,241.67
2014-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,231.67
2014-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,237.0
2014-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,241.0
2014-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,230.0
2014-12-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,200.0
2015-01-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,198.0
2015-02-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,204.0
2015-03-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,251.67
2015-04-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,243.33
2015-05-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,258.0
2015-06-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,245.67
2015-07-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,259.0
2015-08-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,249.33
2015-09-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,255.67
2015-10-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,255.33
2015-11-01,"Database and Systems Administrators, and ICT Security Specialists",NSW,New South Wales,270.67
